frame vehicles pedestrian wait
5798 2 2 6 
5799 3 2 6 
5800 3 2 7 
5801 3 3 8 
5802 3 3 6 
5803 3 3 8 
5804 3 3 9 
5805 2 3 6 
5806 1 3 5 
5807 1 2 2 
5808 1 2 3 
5809 1 2 2 
5810 1 1 3 
5811 1 1 2 
5812 1 1 3 
5813 1 1 4 
5814 1 1 2 
5815 1 1 3 
5816 1 1 2 
5817 1 1 3 
5818 0 1 2 
5819 0 1 0 
5820 0 1 1 
5821 0 1 0 
5822 0 1 1 
5823 0 1 0 
5824 0 1 1 
5825 0 1 2 
5826 0 1 0 
5827 0 1 1 
5828 0 1 0 
5829 0 1 1 
5830 0 1 2 
5831 0 1 0 
5832 0 1 1 
5833 0 1 0 
5834 0 1 1 
5835 0 1 0 
5836 0 1 1 
5837 0 1 2 
5838 0 1 0 
5839 0 1 1 
5840 0 1 0 
5841 0 1 1 
5842 0 1 2 
5843 0 1 0 
5844 0 1 1 
5845 0 1 2 
5846 0 1 2 
5847 0 2 2 
5848 0 2 3 
5849 0 2 4 
5852 0 2 4 
5853 0 2 4 
5857 0 2 4 
5858 0 2 4 
5866 0 2 4 
5867 0 2 4 
5868 0 3 4 
5869 0 3 4 
5870 0 2 3 
5871 0 2 2 
5872 0 2 3 
5873 0 2 4 
5883 0 2 4 
5884 0 1 2 
5885 0 2 2 
5922 0 2 2 
5923 0 2 2 
5926 0 2 2 
5927 0 2 2 
5928 1 2 2 
5929 1 2 3 
5930 1 2 4 
5931 1 2 5 
5932 1 2 6 
5933 1 2 7 
5934 1 1 6 
5935 1 1 7 
5936 2 1 8 
5937 2 0 10 
5938 2 0 2 
5939 2 0 4 
5940 2 0 6 
5941 2 0 5 
5942 2 0 7 
5943 2 0 7 
5944 2 0 9 
5945 2 0 11 
5946 2 0 0 
5947 2 0 2 
5948 2 0 2 
5949 2 0 4 
5950 2 0 4 
5951 2 0 6 
5952 2 0 8 
5953 2 0 7 
5954 2 0 9 
5955 2 0 9 
5956 2 0 11 
5957 2 0 13 
5958 2 0 0 
5959 2 0 2 
5960 3 0 2 
5961 3 0 5 
5962 3 0 5 
5963 3 0 7 
5964 3 0 9 
5965 3 0 7 
5966 3 0 10 
5967 3 0 11 
5968 3 0 13 
5969 3 0 14 
5970 3 0 17 
5971 3 1 20 
5972 3 1 20 
5973 3 1 22 
5974 3 1 0 
5975 3 1 3 
5976 3 1 6 
5977 4 1 6 
5978 4 1 10 
5979 4 1 12 
5980 4 1 15 
5981 4 1 9 
5982 4 1 12 
5983 4 2 15 
5984 4 2 10 
5985 4 2 14 
5986 4 1 16 
5987 4 1 19 
5988 4 1 22 
5989 4 1 17 
5990 4 1 20 
5991 4 1 0 
5992 4 1 4 
5993 4 1 4 
5994 4 1 8 
5995 4 1 12 
5996 4 0 8 
5997 4 0 12 
5998 4 0 14 
5999 4 0 18 
6000 4 1 22 
6001 4 1 8 
6002 4 1 13 
6003 4 1 14 
6004 4 1 19 
6005 4 1 8 
6006 4 2 12 
6007 4 2 17 
6008 4 2 19 
6009 4 2 23 
6010 4 3 25 
6011 4 3 30 
6012 4 3 35 
6013 4 3 37 
6014 4 3 41 
6015 4 3 31 
6016 4 3 35 
6017 4 3 23 
6018 4 2 25 
6019 5 2 29 
6020 5 2 26 
6021 5 2 31 
6022 5 1 32 
6023 5 1 37 
6024 6 1 42 
6025 6 1 31 
6026 6 1 36 
6027 6 0 32 
6028 6 0 37 
6029 6 0 38 
6030 6 0 43 
6031 6 0 48 
6032 6 0 50 
6033 6 0 55 
6034 6 0 53 
6035 6 0 58 
6036 6 0 63 
6037 5 0 65 
6038 5 0 70 
6039 5 0 68 
6040 5 0 73 
6041 5 0 76 
6042 5 0 81 
6043 6 0 86 
6044 6 0 89 
6045 6 0 95 
6046 7 0 99 
6047 7 0 105 
6048 7 0 111 
6049 7 0 114 
6050 7 0 120 
6051 7 0 123 
6052 7 0 128 
6053 7 0 127 
6054 7 0 133 
6055 7 0 139 
6056 7 0 142 
6057 7 0 148 
6058 7 0 82 
6059 6 0 85 
6060 6 0 91 
6061 6 0 94 
6062 6 0 100 
6063 6 0 99 
6064 6 0 105 
6065 6 0 109 
6066 6 0 115 
6067 6 0 121 
6068 6 0 124 
6069 6 0 130 
6070 7 0 134 
6071 7 0 141 
6072 7 0 148 
6073 7 0 137 
6074 7 0 143 
6075 8 0 147 
6076 8 0 154 
6077 8 0 159 
6078 8 0 160 
6079 9 0 166 
6080 9 0 170 
6081 9 0 142 
6082 9 0 146 
6083 9 0 153 
6084 9 0 131 
6085 9 0 138 
6086 11 0 145 
6087 11 0 134 
6088 11 0 142 
6089 11 0 141 
6090 10 0 145 
6091 10 0 151 
6092 10 0 157 
6093 10 0 163 
6094 10 0 164 
6095 10 0 171 
6096 10 0 176 
6097 10 0 184 
6098 11 0 192 
6099 11 0 195 
6100 11 0 204 
6101 11 0 182 
6102 10 0 187 
6103 11 0 195 
6104 11 0 196 
6105 11 0 204 
6106 11 0 210 
6107 11 0 218 
6108 12 0 224 
6109 12 0 233 
6110 12 0 242 
6111 12 0 224 
6112 12 0 232 
6113 12 0 241 
6114 11 0 244 
6115 11 0 253 
6116 12 0 252 
6117 11 0 255 
6118 11 0 263 
6119 11 0 269 
6120 11 0 271 
6121 11 0 279 
6122 12 0 287 
6123 12 0 293 
6124 12 0 303 
6125 12 0 310 
6126 12 0 319 
6127 12 0 328 
6128 12 0 333 
6129 11 0 322 
6130 11 0 327 
6131 11 0 334 
6132 11 0 340 
6133 11 0 348 
6134 11 0 356 
6135 10 0 362 
6136 10 0 362 
6137 10 0 368 
6138 10 0 377 
6139 10 0 386 
6140 9 0 371 
6141 9 0 377 
6142 10 0 378 
6143 10 0 385 
6144 10 0 391 
6145 10 0 394 
6146 10 0 402 
6147 10 0 406 
6148 10 0 413 
6149 10 0 418 
6150 10 0 425 
6151 10 0 430 
6152 10 0 437 
6153 9 0 402 
6154 9 0 376 
6155 9 0 383 
6156 9 0 390 
6157 8 0 395 
6158 9 0 402 
6159 8 0 408 
6160 8 0 414 
6161 8 0 414 
6162 8 0 421 
6163 9 1 428 
6164 9 1 426 
6165 9 1 433 
6166 9 1 439 
6167 9 1 447 
6168 9 2 455 
6169 9 2 463 
6170 9 2 472 
6171 8 2 475 
6172 8 2 481 
6173 8 2 486 
6174 8 2 491 
6175 8 2 496 
6176 8 2 504 
6177 8 2 512 
6178 8 2 520 
6179 8 1 526 
6180 8 1 534 
6181 8 1 541 
6182 8 2 548 
6183 8 2 557 
6184 8 2 565 
6185 8 3 573 
6186 8 2 580 
6187 8 2 587 
6188 8 2 593 
6189 8 2 601 
6190 8 2 608 
6191 8 2 617 
6192 8 2 625 
6193 8 2 632 
6194 8 2 637 
6195 8 2 645 
6196 8 2 654 
6197 8 1 629 
6198 8 1 638 
6199 8 1 645 
6200 8 1 654 
6201 8 1 663 
6202 8 1 671 
6203 8 1 676 
6204 8 1 684 
6205 8 1 693 
6206 8 1 701 
6207 8 1 708 
6208 8 1 715 
6209 8 1 722 
6210 8 1 729 
6211 8 1 736 
6212 8 1 743 
6213 8 2 750 
6214 8 2 759 
6215 8 2 767 
6216 8 3 756 
6217 8 3 765 
6218 8 4 774 
6219 8 4 781 
6220 8 4 790 
6221 8 4 799 
6222 8 5 807 
6223 8 5 815 
6224 8 5 823 
6225 9 6 831 
6226 9 5 839 
6227 9 4 841 
6228 9 4 849 
6229 9 4 856 
6230 9 4 864 
6231 9 4 870 
6232 9 3 877 
6233 9 3 867 
6234 9 3 876 
6235 9 3 882 
6236 9 2 886 
6237 9 2 894 
6238 8 2 902 
6239 8 1 910 
6240 8 1 913 
6241 8 1 920 
6242 8 2 927 
6243 8 2 933 
6244 8 2 941 
6245 8 2 871 
6246 8 3 878 
6247 8 3 882 
6248 9 3 889 
6249 9 3 897 
6250 9 2 905 
6251 9 2 913 
6252 9 2 921 
6253 9 2 929 
6254 9 2 937 
6255 9 2 945 
6256 9 2 953 
6257 9 1 959 
6258 9 1 966 
6259 9 1 974 
6260 9 0 982 
6261 9 1 990 
6262 9 1 998 
6263 9 1 1005 
6264 8 1 1011 
6265 8 1 1019 
6266 8 1 1027 
6267 8 1 1034 
6268 8 1 1042 
6269 8 1 958 
6270 8 1 965 
6271 8 2 973 
6272 8 2 982 
6273 8 2 991 
6274 8 2 999 
6275 8 1 1004 
6276 8 1 1011 
6277 8 1 1019 
6278 8 1 1027 
6279 8 1 1035 
6280 8 1 1040 
6281 8 1 1046 
6282 8 1 1052 
6283 8 1 1058 
6284 8 1 1064 
6285 8 2 1070 
6286 8 2 1076 
6287 8 2 1082 
6288 8 2 1089 
6289 8 2 1096 
6290 8 2 1103 
6291 8 2 1110 
6292 7 2 949 
6293 8 1 939 
6294 8 1 947 
6295 8 1 954 
6296 8 1 959 
6297 8 1 966 
6298 8 1 971 
6299 8 0 978 
6300 8 0 986 
6301 8 0 994 
6302 8 0 1002 
6303 8 0 1009 
6304 8 0 1016 
6305 8 0 1023 
6306 8 0 1030 
6307 8 0 970 
6308 8 0 978 
6309 8 0 986 
6310 8 0 991 
6311 8 0 999 
6312 8 0 1007 
6313 8 0 1014 
6314 8 0 1022 
6315 8 0 1030 
6316 8 0 1038 
6317 8 0 1045 
6318 8 0 1052 
6319 8 0 1050 
6320 8 0 1058 
6321 8 0 1066 
6322 8 0 1059 
6323 8 0 1067 
6324 8 0 1074 
6325 8 0 1081 
6326 8 0 1088 
6327 8 0 1096 
6328 8 0 1104 
6329 8 0 1112 
6330 8 0 1120 
6331 8 0 1128 
6332 8 0 1136 
6333 8 0 1144 
6334 8 0 1151 
6335 8 0 1158 
6336 8 0 1165 
6337 8 0 1172 
6338 8 0 844 
6339 8 0 851 
6340 8 0 858 
6341 8 0 861 
6342 8 0 858 
6343 8 0 863 
6344 8 0 871 
6345 8 0 879 
6346 8 0 884 
6347 8 0 892 
6348 8 0 746 
6349 9 0 753 
6350 9 0 755 
6351 9 0 763 
6352 10 0 771 
6353 10 0 740 
6354 10 0 748 
6355 10 0 533 
6356 10 0 541 
6357 10 0 549 
6358 10 0 550 
6359 10 0 557 
6360 10 0 551 
6361 10 0 555 
6362 11 0 550 
6363 11 0 558 
6364 12 0 566 
6365 12 0 563 
6366 12 0 572 
6367 11 0 567 
6368 11 0 576 
6369 11 0 585 
6370 11 0 591 
6371 10 0 588 
6372 10 0 587 
6373 10 0 593 
6374 10 0 594 
6375 10 0 600 
6376 11 0 608 
6377 11 0 606 
6378 11 0 613 
6379 11 0 614 
6380 11 0 621 
6381 11 0 628 
6382 11 0 607 
6383 10 0 611 
6384 9 0 609 
6385 9 0 616 
6386 9 0 613 
6387 9 0 620 
6388 9 0 627 
6389 8 0 583 
6390 7 0 589 
6391 7 0 586 
6392 7 0 592 
6393 8 0 598 
6394 8 0 590 
6395 8 0 597 
6396 8 0 598 
6397 8 0 604 
6398 8 0 600 
6399 8 0 606 
6400 9 0 612 
6401 8 0 261 
6402 8 0 263 
6403 8 0 261 
6404 8 0 266 
6405 8 0 271 
6406 8 0 267 
6407 8 0 272 
6408 8 0 5 
6409 8 0 10 
6410 7 0 7 
6411 7 0 12 
6412 7 0 17 
6413 7 0 8 
6414 6 0 9 
6415 5 0 0 
6416 5 0 5 
6417 5 0 10 
6418 5 0 6 
6419 5 0 10 
6420 6 0 8 
6421 6 0 13 
6422 6 0 5 
6423 6 0 10 
6424 6 0 15 
6425 6 0 20 
6426 6 0 25 
6427 6 0 10 
6428 6 0 15 
6429 6 0 12 
6430 6 0 17 
6431 5 0 19 
6432 5 0 17 
6433 5 0 8 
6434 5 0 7 
6435 5 0 10 
6436 5 0 13 
6437 5 0 16 
6438 5 0 19 
6439 5 0 6 
6440 5 0 9 
6441 5 0 8 
6442 5 0 11 
6443 5 0 14 
6444 5 0 9 
6445 4 0 5 
6446 5 0 0 
6447 5 0 5 
6448 5 0 10 
6449 5 0 15 
6450 5 0 20 
6451 5 0 0 
6452 5 0 5 
6453 5 0 5 
6454 5 0 9 
6455 5 0 13 
6456 5 0 6 
6457 5 0 10 
6458 5 0 2 
6459 5 0 6 
6460 5 0 10 
6461 5 0 7 
6462 5 0 10 
6463 5 0 13 
6464 5 0 16 
6465 5 0 11 
6466 4 0 12 
6467 4 0 15 
6468 4 0 6 
6469 4 0 9 
6470 4 1 5 
6471 4 1 8 
6472 5 1 11 
6473 5 1 11 
6474 5 1 14 
6475 5 1 14 
6476 5 1 18 
6477 5 1 3 
6478 5 1 7 
6479 5 1 11 
6480 5 1 8 
6481 5 1 11 
6482 5 1 10 
6483 5 1 12 
6484 5 1 12 
6485 5 1 9 
6486 5 1 11 
6487 6 1 13 
6488 6 1 16 
6489 5 1 8 
6490 5 1 11 
6491 5 1 14 
6492 4 1 9 
6493 4 1 12 
6494 4 1 6 
6495 4 0 4 
6496 4 0 7 
6497 4 0 1 
6498 4 0 4 
6499 4 0 1 
6500 4 0 4 
6501 3 0 0 
6502 3 0 2 
6503 3 0 5 
6504 3 0 0 
6505 3 0 3 
6506 3 0 0 
6507 3 0 3 
6508 4 0 6 
6509 4 0 0 
6510 4 0 3 
6511 4 0 0 
6512 4 0 3 
6513 4 0 3 
6514 4 0 3 
6515 4 0 5 
6516 4 0 2 
6517 4 0 5 
6518 4 0 6 
6519 4 0 5 
6520 4 0 6 
6521 4 0 4 
6522 4 0 6 
6523 4 0 6 
6524 4 0 7 
6525 4 0 4 
6526 3 0 4 
6527 3 0 6 
6528 3 0 5 
6529 3 0 7 
6530 3 0 7 
6531 3 0 7 
6532 3 0 10 
6533 3 0 0 
6534 3 0 3 
6535 3 0 2 
6536 3 0 5 
6537 3 0 3 
6538 3 0 3 
6539 3 0 5 
6540 3 0 5 
6541 3 0 7 
6542 3 0 7 
6543 3 0 9 
6544 4 0 9 
6545 4 0 12 
6546 5 0 15 
6547 5 0 5 
6548 5 0 7 
6549 6 0 7 
6550 5 0 5 
6551 6 0 9 
6552 6 0 5 
6553 6 0 9 
6554 6 0 5 
6555 6 0 9 
6556 7 0 5 
6557 7 0 10 
6558 7 0 15 
6559 6 0 11 
6560 6 0 16 
6561 6 0 10 
6562 6 0 15 
6563 7 0 20 
6564 7 0 13 
6565 7 0 18 
6566 6 0 14 
6567 6 0 18 
6568 6 0 19 
6569 6 0 24 
6570 6 0 29 
6571 6 0 6 
6572 6 0 11 
6573 6 0 2 
6574 6 0 7 
6575 7 0 12 
6576 7 0 3 
6577 7 0 9 
6578 7 0 7 
6579 6 0 10 
6580 6 0 4 
6581 6 0 10 
6582 6 0 16 
6583 6 0 7 
6584 6 0 13 
6585 6 0 9 
6586 6 0 15 
6587 6 0 21 
6588 6 0 12 
6589 6 0 18 
6590 6 0 15 
6591 6 0 20 
6592 6 0 17 
6593 6 0 22 
6594 6 0 27 
6595 6 0 20 
6596 6 0 25 
6597 6 0 22 
6598 6 0 27 
6599 6 0 32 
6600 6 0 27 
6601 6 0 31 
6602 6 0 5 
6603 5 0 7 
6604 5 0 3 
6605 5 0 7 
6606 5 0 11 
6607 5 0 6 
6608 5 0 10 
6609 5 0 3 
6610 5 0 7 
6611 5 0 11 
6612 5 0 3 
6613 5 0 7 
6614 5 0 0 
6615 5 0 5 
6616 6 0 4 
6617 7 0 9 
6618 7 0 15 
6619 7 0 13 
6620 7 0 17 
6621 7 0 17 
6622 7 0 21 
6623 8 0 25 
6624 9 0 23 
6625 9 0 28 
6626 9 0 28 
6627 9 0 32 
6628 9 0 18 
6629 8 0 20 
6630 8 0 24 
6631 7 0 17 
6632 7 0 21 
6633 6 0 17 
6634 6 0 22 
6635 6 0 27 
6636 6 0 26 
6637 6 0 31 
6638 5 0 20 
6639 5 0 24 
6640 5 0 24 
6641 5 0 28 
6642 5 0 32 
6643 5 0 30 
6644 5 0 34 
6645 6 0 34 
6646 6 0 39 
6647 6 0 44 
6648 6 0 40 
6649 6 0 45 
6650 6 0 19 
6651 6 0 25 
6652 6 0 28 
6653 6 0 33 
6654 6 0 38 
6655 6 0 33 
6656 6 0 38 
6657 6 0 38 
6658 6 0 43 
6659 6 0 42 
6660 6 0 47 
6661 6 0 52 
6662 6 0 47 
6663 6 0 52 
6664 7 0 40 
6665 6 0 44 
6666 7 0 50 
6667 7 0 50 
6668 7 0 55 
6669 7 0 55 
6670 7 0 60 
6671 7 0 56 
6672 8 0 61 
6673 8 0 67 
6674 8 0 70 
6675 8 0 76 
6676 8 0 82 
6677 8 0 88 
6678 8 0 94 
6679 7 0 85 
6680 6 0 90 
6681 7 0 95 
6682 7 0 101 
6683 7 0 104 
6684 7 0 111 
6685 7 0 118 
6686 7 0 113 
6687 7 0 118 
6688 7 0 119 
6689 7 0 124 
6690 7 0 129 
6691 8 0 135 
6692 8 0 142 
6693 8 0 148 
6694 8 0 153 
6695 9 0 158 
6696 9 0 164 
6697 9 0 170 
6698 8 0 159 
6699 8 0 165 
6700 9 0 138 
6701 9 0 145 
6702 9 0 152 
6703 9 0 154 
6704 9 0 159 
6705 9 0 164 
6706 8 0 83 
6707 7 0 87 
6708 7 0 92 
6709 7 0 97 
6710 8 0 76 
6711 8 0 83 
6712 8 0 88 
6713 8 0 92 
6714 8 0 96 
6715 7 0 98 
6716 7 0 102 
6717 8 0 106 
6718 8 0 112 
6719 8 0 118 
6720 8 0 123 
6721 9 0 128 
6722 9 0 129 
6723 9 0 135 
6724 9 0 117 
6725 8 0 122 
6726 9 0 129 
6727 9 0 137 
6728 9 0 145 
6729 9 0 153 
6730 10 0 160 
6731 10 0 167 
6732 10 0 174 
6733 10 0 181 
6734 10 0 182 
6735 10 0 189 
6736 10 0 184 
6737 10 0 191 
6738 10 0 198 
6739 10 0 187 
6740 10 0 195 
6741 10 0 203 
6742 10 0 211 
6743 10 0 206 
6744 9 0 208 
6745 9 0 217 
6746 9 0 223 
6747 9 0 229 
6748 9 0 227 
6749 9 0 234 
6750 10 0 241 
6751 10 0 249 
6752 11 0 256 
6753 11 0 263 
6754 11 0 270 
6755 11 0 277 
6756 11 0 284 
6757 11 0 291 
6758 11 0 283 
6759 10 0 288 
6760 10 0 271 
6761 10 0 280 
6762 10 0 288 
6763 10 0 293 
6764 10 0 301 
6765 10 0 242 
6766 11 0 247 
6767 11 0 226 
6768 11 0 233 
6769 11 0 240 
6770 10 0 238 
6771 10 0 244 
6772 10 0 238 
6773 10 0 245 
6774 9 0 231 
6775 9 0 238 
6776 10 0 245 
6777 10 0 251 
6778 9 0 250 
6779 9 0 258 
6780 9 0 259 
6781 9 0 268 
6782 9 0 274 
6783 9 0 280 
6784 9 0 286 
6785 9 0 292 
6786 9 0 287 
6787 9 0 293 
6788 10 0 299 
6789 10 0 304 
6790 10 0 309 
6791 10 0 314 
6792 10 0 320 
6793 10 0 326 
6794 9 0 302 
6795 8 0 307 
6796 8 0 313 
6797 9 0 318 
6798 9 0 322 
6799 8 0 284 
6800 8 0 288 
6801 8 0 292 
6802 8 0 294 
6803 7 0 297 
6804 7 0 300 
6805 7 0 303 
6806 7 0 308 
6807 7 0 313 
6808 8 0 313 
6809 8 0 319 
6810 7 0 321 
6811 6 0 326 
6812 8 0 331 
6813 9 0 336
