Comuna Nombre;Ubicacion Contador;Codigo Contador;Arco;Dato Tipo;Fecha;HMS Conteo;Flujo;ID Dato;Fecha Proyeccion;Flujo Proyeccion
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;03:45:00;22;7.235.816,00000000000000;27-05-2022 03:45:00;22
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;03:30:00;2;7.235.915,00000000000000;27-05-2022 03:30:00;2
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;03:30:00;21;7.235.815,00000000000000;27-05-2022 03:30:00;21
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;03:15:00;6;7.235.914,00000000000000;27-05-2022 03:15:00;6
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;03:15:00;27;7.235.814,00000000000000;27-05-2022 03:15:00;27
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;03:00:00;3;7.235.913,00000000000000;27-05-2022 03:00:00;3
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;03:00:00;26;7.235.813,00000000000000;27-05-2022 03:00:00;26
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;02:45:00;8;7.235.912,00000000000000;27-05-2022 02:45:00;8
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;02:45:00;19;7.235.812,00000000000000;27-05-2022 02:45:00;19
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;02:30:00;5;7.235.911,00000000000000;27-05-2022 02:30:00;5
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;02:30:00;30;7.235.811,00000000000000;27-05-2022 02:30:00;30
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;02:15:00;7;7.235.910,00000000000000;27-05-2022 02:15:00;7
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;02:15:00;30;7.235.810,00000000000000;27-05-2022 02:15:00;30
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;02:00:00;17;7.235.909,00000000000000;27-05-2022 02:00:00;17
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;02:00:00;35;7.235.809,00000000000000;27-05-2022 02:00:00;35
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;01:45:00;14;7.235.908,00000000000000;27-05-2022 01:45:00;14
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;01:45:00;21;7.235.808,00000000000000;27-05-2022 01:45:00;21
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;01:30:00;12;7.235.907,00000000000000;27-05-2022 01:30:00;12
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;01:30:00;53;7.235.807,00000000000000;27-05-2022 01:30:00;53
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;01:15:00;14;7.235.906,00000000000000;27-05-2022 01:15:00;14
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;01:15:00;60;7.235.806,00000000000000;27-05-2022 01:15:00;60
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;01:00:00;22;7.235.905,00000000000000;27-05-2022 01:00:00;22
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;01:00:00;54;7.235.805,00000000000000;27-05-2022 01:00:00;54
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;00:45:00;35;7.235.904,00000000000000;27-05-2022 00:45:00;35
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;00:45:00;58;7.235.804,00000000000000;27-05-2022 00:45:00;58
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;00:30:00;25;7.235.903,00000000000000;27-05-2022 00:30:00;25
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;00:30:00;101;7.235.803,00000000000000;27-05-2022 00:30:00;101
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;00:15:00;19;7.235.902,00000000000000;27-05-2022 00:15:00;19
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;00:15:00;113;7.235.802,00000000000000;27-05-2022 00:15:00;113
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;00:00:00;35;7.235.901,00000000000000;27-05-2022 00:00:00;35
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;00:00:00;120;7.235.801,00000000000000;27-05-2022 00:00:00;120
Estacion Central;RADAL-ECUADOR;D008274;N008271L;P;Jue.02-06-2022;23:45:00;44;7.223.196,00000000000000;26-05-2022 23:45:00;44
Estacion Central;ECUADOR-RADAL;D008271;N008271E;P;Jue.02-06-2022;23:45:00;126;7.223.096,00000000000000;26-05-2022 23:45:00;126
Estacion Central;RADAL-ECUADOR;D008274;N008271L;P;Jue.09-06-2022;23:45:00;37;7.312.796,00000000000000;26-05-2022 23:45:00;44
Estacion Central;ECUADOR-RADAL;D008271;N008271E;P;Jue.09-06-2022;23:45:00;137;7.312.696,00000000000000;26-05-2022 23:45:00;126
Estacion Central;RADAL-ECUADOR;D008274;N008271L;P;Jue.16-06-2022;23:45:00;40;7.402.396,00000000000000;26-05-2022 23:45:00;44
Estacion Central;ECUADOR-RADAL;D008271;N008271E;P;Jue.16-06-2022;23:45:00;138;7.402.296,00000000000000;26-05-2022 23:45:00;126
Estacion Central;RADAL-ECUADOR;D008274;N008271L;P;Jue.23-06-2022;23:45:00;34;7.491.996,00000000000000;26-05-2022 23:45:00;44
Estacion Central;ECUADOR-RADAL;D008271;N008271E;P;Jue.23-06-2022;23:45:00;162;7.491.896,00000000000000;26-05-2022 23:45:00;126
Estacion Central;RADAL-ECUADOR;D008274;N008271L;P;Jue.30-06-2022;23:45:00;32;7.581.596,00000000000000;26-05-2022 23:45:00;44
Estacion Central;ECUADOR-RADAL;D008271;N008271E;P;Jue.30-06-2022;23:45:00;124;7.581.496,00000000000000;26-05-2022 23:45:00;126
Estacion Central;RADAL-ECUADOR;D008274;N008271L;P;Jue.02-06-2022;23:30:00;58;7.223.195,00000000000000;26-05-2022 23:30:00;58
Estacion Central;ECUADOR-RADAL;D008271;N008271E;P;Jue.02-06-2022;23:30:00;154;7.223.095,00000000000000;26-05-2022 23:30:00;154
Estacion Central;RADAL-ECUADOR;D008274;N008271L;P;Jue.09-06-2022;23:30:00;39;7.312.795,00000000000000;26-05-2022 23:30:00;58
Estacion Central;ECUADOR-RADAL;D008271;N008271E;P;Jue.09-06-2022;23:30:00;148;7.312.695,00000000000000;26-05-2022 23:30:00;154
Estacion Central;RADAL-ECUADOR;D008274;N008271L;P;Jue.16-06-2022;23:30:00;57;7.402.395,00000000000000;26-05-2022 23:30:00;58
Estacion Central;ECUADOR-RADAL;D008271;N008271E;P;Jue.16-06-2022;23:30:00;153;7.402.295,00000000000000;26-05-2022 23:30:00;154
Estacion Central;RADAL-ECUADOR;D008274;N008271L;P;Jue.23-06-2022;23:30:00;41;7.491.995,00000000000000;26-05-2022 23:30:00;58
Estacion Central;ECUADOR-RADAL;D008271;N008271E;P;Jue.23-06-2022;23:30:00;172;7.491.895,00000000000000;26-05-2022 23:30:00;154
Estacion Central;RADAL-ECUADOR;D008274;N008271L;P;Jue.30-06-2022;23:30:00;49;7.581.595,00000000000000;26-05-2022 23:30:00;58
Estacion Central;ECUADOR-RADAL;D008271;N008271E;P;Jue.30-06-2022;23:30:00;166;7.581.495,00000000000000;26-05-2022 23:30:00;154
Estacion Central;RADAL-ECUADOR;D008274;N008271L;P;Jue.02-06-2022;23:15:00;48;7.223.194,00000000000000;26-05-2022 23:15:00;48
Estacion Central;ECUADOR-RADAL;D008271;N008271E;P;Jue.02-06-2022;23:15:00;168;7.223.094,00000000000000;26-05-2022 23:15:00;168
Estacion Central;RADAL-ECUADOR;D008274;N008271L;P;Jue.09-06-2022;23:15:00;42;7.312.794,00000000000000;26-05-2022 23:15:00;48
Estacion Central;ECUADOR-RADAL;D008271;N008271E;P;Jue.09-06-2022;23:15:00;162;7.312.694,00000000000000;26-05-2022 23:15:00;168
Estacion Central;RADAL-ECUADOR;D008274;N008271L;P;Jue.16-06-2022;23:15:00;50;7.402.394,00000000000000;26-05-2022 23:15:00;48
Estacion Central;ECUADOR-RADAL;D008271;N008271E;P;Jue.16-06-2022;23:15:00;191;7.402.294,00000000000000;26-05-2022 23:15:00;168
Estacion Central;RADAL-ECUADOR;D008274;N008271L;P;Jue.23-06-2022;23:15:00;55;7.491.994,00000000000000;26-05-2022 23:15:00;48
Estacion Central;ECUADOR-RADAL;D008271;N008271E;P;Jue.23-06-2022;23:15:00;201;7.491.894,00000000000000;26-05-2022 23:15:00;168
Estacion Central;RADAL-ECUADOR;D008274;N008271L;P;Jue.30-06-2022;23:15:00;49;7.581.594,00000000000000;26-05-2022 23:15:00;48
Estacion Central;ECUADOR-RADAL;D008271;N008271E;P;Jue.30-06-2022;23:15:00;162;7.581.494,00000000000000;26-05-2022 23:15:00;168
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.02-06-2022;23:00:00;61;7.223.193,00000000000000;26-05-2022 23:00:00;61
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.02-06-2022;23:00:00;199;7.223.093,00000000000000;26-05-2022 23:00:00;199
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.02-06-2022;22:45:00;63;7.223.192,00000000000000;26-05-2022 22:45:00;63
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.02-06-2022;22:45:00;213;7.223.092,00000000000000;26-05-2022 22:45:00;213
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.02-06-2022;22:30:00;71;7.223.191,00000000000000;26-05-2022 22:30:00;71
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.02-06-2022;22:30:00;238;7.223.091,00000000000000;26-05-2022 22:30:00;238
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.02-06-2022;22:15:00;75;7.223.190,00000000000000;26-05-2022 22:15:00;75
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.02-06-2022;22:15:00;286;7.223.090,00000000000000;26-05-2022 22:15:00;286
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.02-06-2022;22:00:00;74;7.223.189,00000000000000;26-05-2022 22:00:00;74
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.02-06-2022;22:00:00;289;7.223.089,00000000000000;26-05-2022 22:00:00;289
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.02-06-2022;21:45:00;107;7.223.188,00000000000000;26-05-2022 21:45:00;107
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.02-06-2022;21:45:00;284;7.223.088,00000000000000;26-05-2022 21:45:00;284
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.02-06-2022;21:30:00;145;7.223.187,00000000000000;26-05-2022 21:30:00;145
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.02-06-2022;21:30:00;300;7.223.087,00000000000000;26-05-2022 21:30:00;300
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.02-06-2022;21:15:00;144;7.223.186,00000000000000;26-05-2022 21:15:00;144
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.02-06-2022;21:15:00;318;7.223.086,00000000000000;26-05-2022 21:15:00;318
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.02-06-2022;21:00:00;118;7.223.185,00000000000000;26-05-2022 21:00:00;118
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.02-06-2022;21:00:00;356;7.223.085,00000000000000;26-05-2022 21:00:00;356
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.02-06-2022;20:45:00;107;7.223.184,00000000000000;26-05-2022 20:45:00;107
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.02-06-2022;20:45:00;364;7.223.084,00000000000000;26-05-2022 20:45:00;364
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.02-06-2022;20:30:00;157;7.223.183,00000000000000;26-05-2022 20:30:00;157
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.02-06-2022;20:30:00;359;7.223.083,00000000000000;26-05-2022 20:30:00;359
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.02-06-2022;20:15:00;174;7.223.182,00000000000000;26-05-2022 20:15:00;174
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.02-06-2022;20:15:00;337;7.223.082,00000000000000;26-05-2022 20:15:00;337
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.02-06-2022;20:00:00;163;7.223.181,00000000000000;26-05-2022 20:00:00;163
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.02-06-2022;20:00:00;343;7.223.081,00000000000000;26-05-2022 20:00:00;343
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.02-06-2022;19:45:00;129;7.223.180,00000000000000;26-05-2022 19:45:00;129
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.02-06-2022;19:45:00;355;7.223.080,00000000000000;26-05-2022 19:45:00;355
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.02-06-2022;19:30:00;160;7.223.179,00000000000000;26-05-2022 19:30:00;160
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.02-06-2022;19:30:00;408;7.223.079,00000000000000;26-05-2022 19:30:00;408
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.02-06-2022;19:15:00;218;7.223.178,00000000000000;26-05-2022 19:15:00;218
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.02-06-2022;19:15:00;431;7.223.078,00000000000000;26-05-2022 19:15:00;431
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.02-06-2022;19:00:00;181;7.223.177,00000000000000;26-05-2022 19:00:00;181
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.02-06-2022;19:00:00;379;7.223.077,00000000000000;26-05-2022 19:00:00;379
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.02-06-2022;18:45:00;105;7.223.176,00000000000000;26-05-2022 18:45:00;105
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.02-06-2022;18:45:00;356;7.223.076,00000000000000;26-05-2022 18:45:00;356
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.02-06-2022;18:30:00;127;7.223.175,00000000000000;26-05-2022 18:30:00;127
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.02-06-2022;18:30:00;343;7.223.075,00000000000000;26-05-2022 18:30:00;343
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.02-06-2022;18:15:00;153;7.223.174,00000000000000;26-05-2022 18:15:00;153
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.02-06-2022;18:15:00;387;7.223.074,00000000000000;26-05-2022 18:15:00;387
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.02-06-2022;18:00:00;145;7.223.173,00000000000000;26-05-2022 18:00:00;145
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.02-06-2022;18:00:00;387;7.223.073,00000000000000;26-05-2022 18:00:00;387
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.02-06-2022;17:45:00;138;7.223.172,00000000000000;26-05-2022 17:45:00;138
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.02-06-2022;17:45:00;365;7.223.072,00000000000000;26-05-2022 17:45:00;365
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.02-06-2022;17:30:00;152;7.223.171,00000000000000;26-05-2022 17:30:00;152
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.02-06-2022;17:30:00;409;7.223.071,00000000000000;26-05-2022 17:30:00;409
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.02-06-2022;17:15:00;163;7.223.170,00000000000000;26-05-2022 17:15:00;163
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.02-06-2022;17:15:00;332;7.223.070,00000000000000;26-05-2022 17:15:00;332
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.02-06-2022;17:00:00;164;7.223.169,00000000000000;26-05-2022 17:00:00;164
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.02-06-2022;17:00:00;337;7.223.069,00000000000000;26-05-2022 17:00:00;337
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.02-06-2022;16:45:00;143;7.223.168,00000000000000;26-05-2022 16:45:00;143
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.02-06-2022;16:45:00;370;7.223.068,00000000000000;26-05-2022 16:45:00;370
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.02-06-2022;16:30:00;150;7.223.167,00000000000000;26-05-2022 16:30:00;150
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.02-06-2022;16:30:00;330;7.223.067,00000000000000;26-05-2022 16:30:00;330
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.02-06-2022;16:15:00;140;7.223.166,00000000000000;26-05-2022 16:15:00;140
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.02-06-2022;16:15:00;299;7.223.066,00000000000000;26-05-2022 16:15:00;299
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.02-06-2022;16:00:00;127;7.223.165,00000000000000;26-05-2022 16:00:00;127
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.02-06-2022;16:00:00;346;7.223.065,00000000000000;26-05-2022 16:00:00;346
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.02-06-2022;15:45:00;176;7.223.164,00000000000000;26-05-2022 15:45:00;176
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.02-06-2022;15:45:00;346;7.223.064,00000000000000;26-05-2022 15:45:00;346
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.02-06-2022;15:30:00;147;7.223.163,00000000000000;26-05-2022 15:30:00;147
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.02-06-2022;15:30:00;350;7.223.063,00000000000000;26-05-2022 15:30:00;350
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.02-06-2022;15:15:00;146;7.223.162,00000000000000;26-05-2022 15:15:00;146
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.02-06-2022;15:15:00;311;7.223.062,00000000000000;26-05-2022 15:15:00;311
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.02-06-2022;15:00:00;158;7.223.161,00000000000000;26-05-2022 15:00:00;158
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.02-06-2022;15:00:00;288;7.223.061,00000000000000;26-05-2022 15:00:00;288
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.02-06-2022;14:45:00;165;7.223.160,00000000000000;26-05-2022 14:45:00;165
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.02-06-2022;14:45:00;324;7.223.060,00000000000000;26-05-2022 14:45:00;324
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.02-06-2022;14:30:00;166;7.223.159,00000000000000;26-05-2022 14:30:00;166
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.02-06-2022;14:30:00;357;7.223.059,00000000000000;26-05-2022 14:30:00;357
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.02-06-2022;14:15:00;140;7.223.158,00000000000000;26-05-2022 14:15:00;140
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.02-06-2022;14:15:00;388;7.223.058,00000000000000;26-05-2022 14:15:00;388
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.02-06-2022;14:00:00;115;7.223.157,00000000000000;26-05-2022 14:00:00;115
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.02-06-2022;14:00:00;330;7.223.057,00000000000000;26-05-2022 14:00:00;330
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.02-06-2022;13:45:00;103;7.223.156,00000000000000;26-05-2022 13:45:00;103
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.02-06-2022;13:45:00;350;7.223.056,00000000000000;26-05-2022 13:45:00;350
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.02-06-2022;13:30:00;126;7.223.155,00000000000000;26-05-2022 13:30:00;126
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.02-06-2022;13:30:00;375;7.223.055,00000000000000;26-05-2022 13:30:00;375
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.02-06-2022;13:15:00;147;7.223.154,00000000000000;26-05-2022 13:15:00;147
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.02-06-2022;13:15:00;398;7.223.054,00000000000000;26-05-2022 13:15:00;398
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.02-06-2022;13:00:00;172;7.223.153,00000000000000;26-05-2022 13:00:00;172
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.02-06-2022;13:00:00;325;7.223.053,00000000000000;26-05-2022 13:00:00;325
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.02-06-2022;12:45:00;113;7.223.152,00000000000000;26-05-2022 12:45:00;113
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.02-06-2022;12:45:00;359;7.223.052,00000000000000;26-05-2022 12:45:00;359
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.02-06-2022;12:30:00;135;7.223.151,00000000000000;26-05-2022 12:30:00;135
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.02-06-2022;12:30:00;296;7.223.051,00000000000000;26-05-2022 12:30:00;296
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.02-06-2022;12:15:00;152;7.223.150,00000000000000;26-05-2022 12:15:00;152
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.02-06-2022;12:15:00;329;7.223.050,00000000000000;26-05-2022 12:15:00;329
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.02-06-2022;12:00:00;156;7.223.149,00000000000000;26-05-2022 12:00:00;156
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.02-06-2022;12:00:00;320;7.223.049,00000000000000;26-05-2022 12:00:00;320
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.02-06-2022;11:45:00;141;7.223.148,00000000000000;26-05-2022 11:45:00;141
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.02-06-2022;11:45:00;300;7.223.048,00000000000000;26-05-2022 11:45:00;300
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.02-06-2022;11:30:00;149;7.223.147,00000000000000;26-05-2022 11:30:00;149
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.02-06-2022;11:30:00;318;7.223.047,00000000000000;26-05-2022 11:30:00;318
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.02-06-2022;11:15:00;130;7.223.146,00000000000000;26-05-2022 11:15:00;130
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.02-06-2022;11:15:00;299;7.223.046,00000000000000;26-05-2022 11:15:00;299
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.02-06-2022;11:00:00;108;7.223.145,00000000000000;26-05-2022 11:00:00;108
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.02-06-2022;11:00:00;278;7.223.045,00000000000000;26-05-2022 11:00:00;278
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.02-06-2022;10:45:00;117;7.223.144,00000000000000;26-05-2022 10:45:00;117
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.02-06-2022;10:45:00;287;7.223.044,00000000000000;26-05-2022 10:45:00;287
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.02-06-2022;10:30:00;132;7.223.143,00000000000000;26-05-2022 10:30:00;132
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.02-06-2022;10:30:00;294;7.223.043,00000000000000;26-05-2022 10:30:00;294
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.02-06-2022;10:15:00;106;7.223.142,00000000000000;26-05-2022 10:15:00;106
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.02-06-2022;10:15:00;266;7.223.042,00000000000000;26-05-2022 10:15:00;266
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.02-06-2022;10:00:00;47;7.223.141,00000000000000;26-05-2022 10:00:00;47
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.02-06-2022;10:00:00;284;7.223.041,00000000000000;26-05-2022 10:00:00;284
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.02-06-2022;09:45:00;91;7.223.140,00000000000000;26-05-2022 09:45:00;91
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.02-06-2022;09:45:00;277;7.223.040,00000000000000;26-05-2022 09:45:00;277
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.02-06-2022;09:30:00;134;7.223.139,00000000000000;26-05-2022 09:30:00;134
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.02-06-2022;09:30:00;273;7.223.039,00000000000000;26-05-2022 09:30:00;273
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.02-06-2022;09:15:00;115;7.223.138,00000000000000;26-05-2022 09:15:00;115
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.02-06-2022;09:15:00;261;7.223.038,00000000000000;26-05-2022 09:15:00;261
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.02-06-2022;09:00:00;137;7.223.137,00000000000000;26-05-2022 09:00:00;137
